# id1,id2,area [um^2]
1.731000000000000000e+03,2.973000000000000000e+03,1.163000000000000000e+04,7.176073390349999581e-01,1.577603412199999888e-01,-6.783445892030000035e-01,1.327144184479920739e+02,4.847860453306575579e+01,1.273940722245700030e+01,2.362953948396965984e+02,1.062123178247208616e-01
1.731000000000000000e+03,3.092000000000000000e+03,1.163300000000000000e+04,-4.897194870100000097e-01,4.222932324840000251e-01,-7.627865034470000527e-01,1.397104695327174113e+02,3.225211034464891213e+01,1.406032623813000093e+00,1.157244217462816209e+02,1.952647265406751154e-01
1.785000000000000000e+03,2.416000000000000000e+03,1.191000000000000000e+04,7.971360242749999658e-01,-5.765362892519999560e-01,-1.793880318720000033e-01,1.003341164307701376e+02,4.044351885593632545e+01,1.685506300464500029e+01,2.252376695276884107e+02,3.286928140598823628e-02
1.785000000000000000e+03,2.868000000000000000e+03,1.191200000000000000e+04,-5.836882332599999668e-01,7.292350754949999958e-01,3.571053780369999875e-01,6.907746656988196321e+01,2.684897239974685590e+01,1.360517696347399941e+01,8.791058738154652019e+01,8.010220189406828950e-02
1.785000000000000000e+03,3.346000000000000000e+03,1.191300000000000000e+04,1.055103839629999984e-01,5.503796280189999779e-01,-8.282208787139999639e-01,1.459164106406490760e+02,4.906641360867845236e+01,2.015258877397999804e+00,9.512299975633094107e+01,7.448105701710303062e-02
1.972000000000000000e+03,2.132000000000000000e+03,1.296600000000000000e+04,8.978941810760000530e-01,2.494181641830000018e-01,-3.627349155599999819e-01,1.112682518511486762e+02,3.777509264937474853e+01,6.732593546030000153e-01,1.497930470736382915e+02,9.933142375307821292e-02
1.972000000000000000e+03,2.312000000000000000e+03,1.297000000000000000e+04,-6.012066057049999523e-01,7.888980883739999950e-01,-1.272415946819999977e-01,9.731022353888657506e+01,4.397025676765143487e+01,1.729405103841200031e+01,6.928579655584866259e+01,7.059163831251551446e-01
1.972000000000000000e+03,2.812000000000000000e+03,1.296300000000000000e+04,-4.763258676279999992e-01,-5.258020818219999448e-01,-7.047310398870000325e-01,1.348078192654155600e+02,2.769223597778511348e+01,2.892227906307499907e+01,5.807870634089188400e+01,6.507870907746557965e-01
1.972000000000000000e+03,2.843000000000000000e+03,1.296400000000000000e+04,6.067924260489999666e-01,7.699444507910000457e-01,-1.974550439599999929e-01,1.013881762411589307e+02,4.303478997401140305e+01,1.188002118763400006e+01,8.743805429340511637e+01,4.742565866122785967e-01
1.972000000000000000e+03,3.880000000000000000e+03,1.296900000000000000e+04,9.156847468750000107e-01,4.167877480900000070e-02,-3.997303141749999900e-01,1.135613201993998729e+02,2.089811525933938796e+01,1.423136232516699984e+01,3.544781277054315183e+01,7.868610614255189262e-01
1.986000000000000000e+03,2.034000000000000000e+03,1.304900000000000000e+04,-5.525081862420000434e-01,-7.760691464829999608e-01,-3.040581918190000121e-01,1.077015114499989323e+02,3.746985847721984442e+01,1.969719529715999951e+00,4.379003365690687133e+01,2.791147726834064535e-01
1.986000000000000000e+03,2.447000000000000000e+03,1.305400000000000000e+04,9.833056852110000357e-01,-1.680682054290000005e-01,-6.973526909999999690e-02,9.399878209753920544e+01,4.464463911202554414e+01,2.982885386667999850e+00,3.346516903790105246e+00,8.026209533625856540e-01
1.986000000000000000e+03,2.480000000000000000e+03,1.304700000000000000e+04,5.942419342839999619e-01,8.041077767880000504e-01,1.694717813899999925e-02,8.902895173224403891e+01,5.893525664431286515e+01,5.134185116428000129e+00,2.897299967516755359e+01,3.691616624635714050e-01
1.986000000000000000e+03,2.747000000000000000e+03,1.304600000000000000e+04,5.526594280000000220e-02,-8.475032917089999618e-01,5.279051487800000553e-01,5.813597686215891258e+01,3.258184611061945901e+01,7.747195967289999707e+00,7.918165970889216965e+01,1.763615770836280405e-01
1.986000000000000000e+03,2.752000000000000000e+03,1.304800000000000000e+04,-5.544341209890000233e-01,5.882560394970000051e-01,5.886914620400000020e-01,5.393579473595804075e+01,5.912677665365235669e+01,2.519618832934999997e+00,1.379431047650228592e+01,5.513911642865384488e-01
1.986000000000000000e+03,2.942000000000000000e+03,1.305000000000000000e+04,-6.907040951849999777e-01,7.168137853920000246e-01,-9.542457736999999940e-02,9.547575732382966862e+01,6.039453831596939892e+01,3.213183229378000050e+00,2.085068980449246681e+02,7.520024488138919716e-02
1.986000000000000000e+03,3.050000000000000000e+03,1.305100000000000000e+04,-5.482878139100000325e-02,-9.977621649360000067e-01,3.826835446400000257e-02,8.780684927856256650e+01,3.008446395691547082e+01,8.136706058618999649e+00,1.173873641607353306e+02,1.262059190007682463e-01
1.986000000000000000e+03,3.626000000000000000e+03,1.305200000000000000e+04,-7.317980807220000328e-01,-6.132871114510000110e-01,2.972380998129999785e-01,7.270820772420348987e+01,4.084524894937567296e+01,1.396863916155999918e+00,4.886434229553569253e+01,2.575964873225360385e-01
1.993000000000000000e+03,2.092000000000000000e+03,1.309600000000000000e+04,9.538221098979999812e-01,3.394372631599999746e-02,-2.984479956609999984e-01,1.073644099723120604e+02,4.141843694912897433e+01,1.559020976890099952e+01,7.091598983373593512e+00,8.775946765558753082e-01
1.993000000000000000e+03,2.318000000000000000e+03,1.309900000000000000e+04,-5.136453826460000149e-01,1.685706394299999952e-02,-8.578369660269999919e-01,1.490745781985304177e+02,1.043487369228326678e+01,1.420843968929099965e+01,2.356056079092795130e+01,5.933303517443733188e-01
1.993000000000000000e+03,2.417000000000000000e+03,1.310100000000000000e+04,9.296735268669999996e-01,3.214464826119999841e-01,-1.799424693040000134e-01,1.003664088241567214e+02,4.425971412742813271e+01,7.773356559873000116e+00,4.409671743623670181e+01,2.388637635515362401e-01
1.993000000000000000e+03,2.618000000000000000e+03,1.309700000000000000e+04,-3.354281915840000017e-01,-9.417363365069999492e-01,-2.491186047600000078e-02,9.142749214152327397e+01,8.561416786949852309e+00,1.118063166131999964e+00,5.690145930012023712e+01,1.784610968505035561e-02
1.993000000000000000e+03,2.692000000000000000e+03,1.310700000000000000e+04,-1.884540118230000061e-01,4.138971320420000155e-01,8.906033064809999455e-01,2.705084374137316416e+01,4.587909905135460065e+01,6.711066077809999531e-01,6.214996497386602670e+01,4.824517117201802541e-01
1.993000000000000000e+03,3.023000000000000000e+03,1.310500000000000000e+04,-1.323330247349999989e-01,7.597203647189999520e-01,6.366419229019999459e-01,5.045813052650579067e+01,9.218769026688697465e+00,2.033633315678999853e+00,1.964358104586489873e+01,6.609398110133802851e-01
1.993000000000000000e+03,3.094000000000000000e+03,1.310600000000000000e+04,1.598432334559999890e-01,-6.206773658769999535e-01,7.675999923170000461e-01,3.986114326944132102e+01,9.039971632588711614e+00,1.838535850161000074e+00,1.394472160964070184e+01,8.060002530710683732e-01
1.993000000000000000e+03,3.640000000000000000e+03,1.310200000000000000e+04,3.887887886460000275e-01,-8.485981325729999858e-01,-3.587819494019999778e-01,1.110254101991368003e+02,4.670750842397949043e+01,1.600104429101999903e+00,5.435428550447056750e+01,6.181188285636046720e-02
2.013000000000000000e+03,2.072000000000000000e+03,1.323500000000000000e+04,-9.857697485459999687e-01,-5.103242470299999833e-02,-1.601677073570000054e-01,9.921663068642520500e+01,5.301738661831415556e+01,4.509745074908000362e+00,8.286140910442857432e+01,1.582177873350692210e-01
2.013000000000000000e+03,2.493000000000000000e+03,1.323400000000000000e+04,-2.268769596909999964e-01,8.164457781580000129e-01,-5.309831791029999692e-01,1.220719083741701496e+02,3.694589084644002952e+01,2.661454341717000016e+00,3.599261593488796152e+00,8.122797365476026599e-01
2.013000000000000000e+03,2.994000000000000000e+03,1.323700000000000000e+04,-2.066909396720000014e-01,-5.002608840479999541e-01,-8.408435665140000514e-01,1.472293056522986205e+02,4.477603284623337032e+01,1.810520556474999987e+00,5.698858684984380574e+01,2.146315024076614342e-01
2.013000000000000000e+03,3.270000000000000000e+03,1.323100000000000000e+04,-1.285834968929999989e-01,-3.814451274580000217e-01,9.154047733469999892e-01,2.373672422776483160e+01,2.378601127094114176e+01,2.827912656694000049e+00,1.465847654447850523e+01,5.880207735149266257e-02
2.013000000000000000e+03,3.379000000000000000e+03,1.323200000000000000e+04,-5.906902193099999865e-02,9.821070894500000259e-01,1.788197849769999903e-01,7.969897683117780218e+01,4.293860128919559571e+01,4.967637732674000439e+00,4.736107168805916956e+01,2.474646892914103280e-01
2.018000000000000000e+03,2.291000000000000000e+03,1.326800000000000000e+04,7.479289865029999929e-01,-6.621118788140000211e-01,4.701160581600000166e-02,8.730544023930167441e+01,5.461210449739480310e+01,3.436414613239999749e-01,7.279982849853084304e+00,8.998095345059564654e-01
2.018000000000000000e+03,2.292000000000000000e+03,1.326000000000000000e+04,-2.792165941309999733e-01,8.987042481270000049e-01,-3.381845176239999806e-01,1.097663036157037197e+02,5.021418755002513734e+01,1.433017611366999944e+01,4.566496307707051017e+01,3.715378179012696069e-01
2.018000000000000000e+03,2.345000000000000000e+03,1.326100000000000000e+04,8.410060534200000104e-01,5.408230705040000252e-01,-1.480623251600000044e-02,9.084836563267334952e+01,5.503345673368589530e+01,1.182166715769700005e+01,2.974083186905961895e+01,5.906930207670337829e-01
2.018000000000000000e+03,2.369000000000000000e+03,1.326500000000000000e+04,1.182660195650000051e-01,-1.621538786429999879e-01,9.796526263210000307e-01,1.157793132648706624e+01,3.335622736831948032e+01,7.170814233389999792e+00,3.648287482435583939e+01,4.979059310164587471e-01
2.018000000000000000e+03,2.599000000000000000e+03,1.326900000000000000e+04,7.774015029869999482e-01,5.638673644049999600e-01,-2.787480914969999723e-01,1.061855011064033363e+02,4.543323453856482530e+01,1.664620273253400029e+01,1.295421650002245428e+02,3.593478754318389368e-01
2.018000000000000000e+03,2.712000000000000000e+03,1.327200000000000000e+04,-7.527615114079999614e-01,6.518194441050000343e-01,9.209516398799999504e-02,8.471584815514248135e+01,4.369646748138471537e+01,7.177786832579999832e-01,4.432930761935822517e+01,3.899197213765716596e-01
2.018000000000000000e+03,2.797000000000000000e+03,1.327000000000000000e+04,-8.583000447040000092e-01,1.506518363669999971e-01,-4.905354803270000064e-01,1.193757832197473192e+02,5.359491056547626187e+01,1.027259686321700016e+01,2.042133357526408020e+02,2.624342901512945470e-01
2.018000000000000000e+03,2.850000000000000000e+03,1.327100000000000000e+04,8.190999967119999559e-01,5.610163460099999722e-02,-5.709008687859999931e-01,1.248130699918719273e+02,2.803821846260792938e+01,5.724902997323000342e+00,1.260643400764770377e+02,3.656366872690164360e-01
2.018000000000000000e+03,3.243000000000000000e+03,1.326600000000000000e+04,2.386042118900000009e-01,2.220801623779999900e-01,-9.453826905259999913e-01,1.609761004621310008e+02,5.863616490243239809e+01,5.107365021265000138e+00,4.485830550009723083e+00,9.418536664532042302e-01
2.034000000000000000e+03,2.263000000000000000e+03,1.337300000000000000e+04,8.878461650969999841e-01,-2.696767326630000183e-01,-3.728319285999999733e-01,1.118903760242565966e+02,2.532936325396655519e+01,1.044009295126000048e+00,1.274735799736092474e+02,3.227357733324870415e-01
2.034000000000000000e+03,2.747000000000000000e+03,1.337000000000000000e+04,-3.220051708930000145e-01,-9.427736994380000457e-01,8.654722159899999601e-02,8.503499794186799932e+01,1.805596606509148216e+01,5.155347075043000160e+00,3.539162605198529121e+01,6.318604185227808534e-01
2.034000000000000000e+03,2.752000000000000000e+03,1.336700000000000000e+04,-9.550047963340000390e-01,-1.924310166840000058e-01,2.256903693029999880e-01,7.695652232833360529e+01,3.828512157400706428e+01,2.455953172649000038e+00,2.999572318040458896e+01,5.062010252640907204e-01
2.034000000000000000e+03,2.837000000000000000e+03,1.336600000000000000e+04,1.161113242290000014e-01,-1.804730992730000094e-01,-9.767024218380000455e-01,1.676080454728768245e+02,1.189214037707897909e+01,1.419795627528199944e+01,2.152517846148133884e+01,6.456457811882102549e-01
2.034000000000000000e+03,2.942000000000000000e+03,1.337100000000000000e+04,-1.250187813470000076e-01,9.840070541309999808e-01,1.268874372500000125e-01,8.271023400693263739e+01,4.558423991294806399e+01,7.593150886113999576e+00,1.647168643880177967e+02,2.694240944627002143e-01
2.034000000000000000e+03,3.050000000000000000e+03,1.336400000000000000e+04,-7.181332653069999461e-01,4.780492305080000226e-01,-5.057208187039999858e-01,1.203792136117652518e+02,2.959321320445235415e+01,2.207392654464100090e+01,7.359733050382845931e+01,4.521649563275561556e-01
2.034000000000000000e+03,3.332000000000000000e+03,1.337200000000000000e+04,-3.045175777210000212e-01,3.373253807550000150e-01,-8.907752984660000095e-01,1.529708327734640818e+02,2.777732640920564933e+01,7.463328323755000326e+00,1.391855863062406797e+02,3.038297762622442222e-01
2.034000000000000000e+03,3.346000000000000000e+03,1.336900000000000000e+04,-6.775974180530000002e-01,-5.639613111850000360e-01,-4.720268832749999754e-01,1.181659465489365175e+02,3.247043604637704561e+01,6.203064333900999650e+00,4.203320842715741179e+01,5.910291860713385859e-01
2.034000000000000000e+03,3.626000000000000000e+03,1.336500000000000000e+04,-4.345027651280000125e-01,6.350103647600000012e-02,8.984291655230000062e-01,2.604764985656954579e+01,1.357486131078046476e+01,1.624833214333100173e+01,5.074308638628814094e+00,9.229052437676663612e-01
2.034000000000000000e+03,3.765000000000000000e+03,1.337400000000000000e+04,-4.653042716300000159e-02,5.880341809060000147e-01,-8.074965767320000376e-01,1.438520563661107019e+02,2.575919594119205414e+01,4.365823729630000094e-01,2.606397439203078648e-02,9.995711107282200247e-01
2.034000000000000000e+03,3.909000000000000000e+03,1.336800000000000000e+04,8.376346575030000352e-01,2.035650890000000046e-02,5.458514386670000329e-01,5.691713280870737890e+01,4.847962422226657253e+01,8.375251815181000481e+00,4.097136280497618799e+01,5.971991171449556601e-01
2.045000000000000000e+03,2.057000000000000000e+03,1.345400000000000000e+04,-2.820459710279999976e-01,-9.382213249490000129e-01,-2.004764715300000055e-01,1.015648231665342678e+02,3.936174406217979538e+01,2.303715428787000086e+00,4.616680317616486917e+01,2.386048845104267110e-02
2.045000000000000000e+03,2.725000000000000000e+03,1.345300000000000000e+04,4.058454691860000074e-01,7.186616310060000012e-01,-5.646369765269999563e-01,1.243770861096053011e+02,3.671083733727250831e+01,6.565108591751999789e+00,2.144617366164054317e+01,4.998917573011165544e-02
2.045000000000000000e+03,3.317000000000000000e+03,1.345500000000000000e+04,-2.437577956820000114e-01,-6.339503965310000488e-01,7.339543799059999873e-01,4.278106373399710094e+01,3.352872129066970786e+01,5.464403687178999824e+00,1.705264597996165890e+02,6.574169731926747008e-03
2.049000000000000000e+03,2.130000000000000000e+03,1.347700000000000000e+04,-8.391164021400000506e-01,5.394766684849999772e-01,6.963180178599999437e-02,8.600716058866434821e+01,3.185960735718466807e+01,4.591124160280999789e+00,5.988578803685275886e+01,3.346065200236695292e-01
2.049000000000000000e+03,2.276000000000000000e+03,1.347400000000000000e+04,8.094580941350000280e-01,-5.424584520030000245e-01,-2.247585853519999954e-01,1.029886825242778343e+02,2.988519338506480594e+01,1.803837095704799864e+01,6.730562773781481667e+01,5.721361805337255024e-01
2.049000000000000000e+03,2.593000000000000000e+03,1.348200000000000000e+04,1.398977970080000077e-01,-9.876888205670000254e-01,-6.999571500600000606e-02,9.401374110229780001e+01,4.854725860409494231e+01,1.111063250813199943e+01,6.762041045696396679e+01,5.709935750904264751e-01
2.049000000000000000e+03,2.750000000000000000e+03,1.348000000000000000e+04,-7.925068015639999963e-01,-5.446051328719999640e-01,2.744780842339999971e-01,7.406908618610567885e+01,4.578537284443306277e+01,5.068591130763000052e+00,3.386036806138671551e+01,6.237760430942210776e-01
2.049000000000000000e+03,3.002000000000000000e+03,1.347900000000000000e+04,4.394074127290000242e-01,-4.565639629380000009e-01,7.736087340420000347e-01,3.932093467148156662e+01,5.160118890910207767e+01,7.204014217727999991e+00,9.611688868344572256e-01,9.893204125482629729e-01
2.049000000000000000e+03,3.036000000000000000e+03,1.347600000000000000e+04,-8.872533363550000329e-01,9.119118396200000254e-02,-4.521788198200000219e-01,1.168835609310052916e+02,5.118835156245914675e+01,8.646479525308999214e+00,5.025524964905488901e+01,4.416118323351485020e-01
2.049000000000000000e+03,3.143000000000000000e+03,1.348100000000000000e+04,-4.820884289669999934e-01,-3.694815741279999788e-01,-7.944017327750000357e-01,1.425987842716407386e+02,3.504523197519311850e+01,1.260455406844300086e+01,4.383133594409916611e+01,6.724896218283932248e-01
2.049000000000000000e+03,3.347000000000000000e+03,1.347800000000000000e+04,-1.932254485000000147e-02,7.249406825619999495e-01,-6.885402283289999703e-01,1.335146660883989398e+02,1.769908745554758411e+01,4.097821126550000415e+00,6.091769091973759487e+01,3.231410042018217910e-01
2.053000000000000000e+03,2.072000000000000000e+03,1.350600000000000000e+04,-5.643886047470000333e-01,-7.290475024479999844e-01,3.872405479880000057e-01,6.721709316111399346e+01,3.183146835436531319e+01,1.201385606684000074e+00,9.082860362396549192e+01,7.727971611622891368e-02
2.053000000000000000e+03,2.308000000000000000e+03,1.350500000000000000e+04,8.826968441589999603e-01,-1.898784348650000009e-01,-4.298749367940000177e-01,1.154596235803672926e+02,3.757118047824835827e+01,1.239247947738999933e+00,6.378284465983578855e+01,1.065567959192173508e-01
2.053000000000000000e+03,2.493000000000000000e+03,1.350200000000000000e+04,-5.124383411709999558e-01,4.678732328960000242e-01,-7.200705412919999882e-01,1.360603047641019998e+02,6.436900792234570012e+00,8.715167956705000663e+00,1.156645611302572085e+01,3.967489907719766729e-01
2.053000000000000000e+03,2.810000000000000000e+03,1.350400000000000000e+04,5.674641335900000305e-01,7.882377169299999986e-01,-2.380457071600000085e-01,1.037712250729499743e+02,1.160120721218917517e+01,2.375234346946999864e+00,1.024593037714017107e+01,4.260951451911262344e-01
2.053000000000000000e+03,2.982000000000000000e+03,1.350300000000000000e+04,-4.918138815990000245e-01,1.147979919630000012e-01,-8.630993725569999775e-01,1.496663819440961731e+02,8.998880422172046423e+00,1.362882126118599935e+01,4.066957496155274043e+01,1.575726724541896273e-01
2.057000000000000000e+03,2.446000000000000000e+03,1.353200000000000000e+04,-7.727673284070000204e-01,5.180195015440000050e-01,-3.667239454510000107e-01,1.115137158253467931e+02,5.647225431537224694e+01,1.117036461269399972e+01,1.407271424013949002e+00,9.702449997412210259e-01
2.057000000000000000e+03,2.654000000000000000e+03,1.353700000000000000e+04,9.693603379190000036e-01,5.900483616899999950e-02,2.384511786040000025e-01,7.620485431215625738e+01,4.905644222350079531e+01,6.050251363383000403e+00,8.653480477117075509e+01,3.533980255894877964e-01
2.057000000000000000e+03,2.725000000000000000e+03,1.353600000000000000e+04,-3.737680715339999904e-01,-9.085374373510000101e-01,1.867007060339999913e-01,7.923969655903914600e+01,1.768155582250438584e+01,1.717008966160999961e+00,2.472062951452432245e+01,4.773131003372392267e-01
2.057000000000000000e+03,2.754000000000000000e+03,1.353500000000000000e+04,-6.524469420370000439e-01,-7.292252028900000349e-01,2.062609786079999952e-01,7.809667450042039150e+01,2.458556825049447880e+01,7.094034326617999930e+00,1.650980080166928587e+01,7.412463474092617632e-01
2.057000000000000000e+03,3.317000000000000000e+03,1.353300000000000000e+04,1.183095396200000045e-02,2.275833324540000036e-01,9.736867336660000039e-01,1.317291675986041355e+01,1.241089340914879990e+01,2.267955675429800166e+01,1.243596566234517269e+02,2.755253625849166110e-01
2.059000000000000000e+03,2.411000000000000000e+03,1.355000000000000000e+04,-8.161078031770000463e-01,4.627054213199999766e-01,3.462249942960000104e-01,6.974340808415301751e+01,5.700159141784566685e+01,2.789491364207000057e+00,5.073805825309293738e+01,5.021108474737894234e-01
2.059000000000000000e+03,2.619000000000000000e+03,1.354500000000000000e+04,1.036939785299999944e-02,1.940766825939999884e-01,-9.809315556459999863e-01,1.687930406296379999e+02,3.320448911491944699e+01,9.374887784545000713e+00,1.087840436684068379e+00,9.791825241342893005e-01
2.059000000000000000e+03,2.863000000000000000e+03,1.354300000000000000e+04,-7.336538550479999587e-01,-2.115722360289999937e-01,-6.457470169610000088e-01,1.302217073644290224e+02,5.213924914140233824e+01,5.218964265521999657e+00,2.867314617983328517e+01,4.396304002251155696e-01
2.059000000000000000e+03,2.973000000000000000e+03,1.354800000000000000e+04,9.329867531009999881e-01,3.521209003529999770e-01,7.447543267400000278e-02,8.572891748371162635e+01,4.147554564558977575e+01,1.708561434160100134e+01,2.132070334978001256e+02,1.935440789155306873e-01
2.059000000000000000e+03,3.075000000000000000e+03,1.354700000000000000e+04,-9.366420874200000191e-02,7.567026480190000015e-01,6.470147745459999822e-01,4.968309503797415516e+01,2.436896198937637337e+01,8.438263911425000430e+00,1.049028107680286155e+02,3.278523707596758818e-01
2.059000000000000000e+03,3.092000000000000000e+03,1.354600000000000000e+04,-3.958513591630000161e-01,8.241328948070000271e-01,-4.051008184970000259e-01,1.138974450999580625e+02,3.921617562192020046e+01,1.760361366997900134e+01,9.263606040438514810e+01,3.558187262740611922e-01
2.059000000000000000e+03,3.116000000000000000e+03,1.354900000000000000e+04,-2.392673868780000046e-01,9.141785407100000427e-02,9.666405192900000554e-01,1.484096166871596623e+01,3.011979521004038318e+01,1.706629899066000045e+00,2.188825143611580160e+01,5.722300364215013868e-01
2.059000000000000000e+03,3.205000000000000000e+03,1.354400000000000000e+04,8.646247499950000526e-01,4.609699701719999765e-01,1.998267456960000077e-01,7.847317222139574255e+01,4.572689991839239099e+01,7.202862597790000265e+00,2.000186621411792487e+01,6.090963407064381441e-01
2.059000000000000000e+03,3.237000000000000000e+03,1.354200000000000000e+04,7.282068846500000525e-02,9.312545304460000395e-01,-3.570184124890000144e-01,1.109171990315735030e+02,4.183074972549358961e+01,9.844666880313999613e+00,1.076229680699633207e+00,9.789668565961667790e-01
2.072000000000000000e+03,2.291000000000000000e+03,1.362800000000000000e+04,-6.789356383089999447e-01,-7.104649550430000016e-01,-1.851646475160000083e-01,1.006707318551243731e+02,2.785566225807524177e+01,5.558257601095999867e+00,3.305423476104600411e+01,6.642047585742506532e-01
2.072000000000000000e+03,2.348000000000000000e+03,1.362500000000000000e+04,1.894409091439999970e-01,-3.956153210580000135e-01,-8.986660445830000343e-01,1.539832749845776050e+02,4.511341797100995166e+01,9.586503686559999515e-01,7.273750241178997555e+01,2.610657194261389313e-01
2.072000000000000000e+03,2.493000000000000000e+03,1.361900000000000000e+04,-6.868364927119999797e-01,-6.748675408550000032e-01,2.698322341359999932e-01,7.434571594776291192e+01,3.140794471164930357e+01,4.449446414994000065e+00,7.926214751093976929e+01,1.947823886479495559e-01
2.072000000000000000e+03,2.599000000000000000e+03,1.362300000000000000e+04,-7.632702982629999688e-01,2.865202800650000214e-01,-5.790721724459999553e-01,1.253853106207444483e+02,4.954462182621155364e+01,1.397495628440599980e+01,1.037679130890316230e+02,4.868147063747377823e-01
2.072000000000000000e+03,2.795000000000000000e+03,1.362600000000000000e+04,-5.703580775619999654e-01,2.627388478499999985e-02,8.209758500339999765e-01,3.481740027897915724e+01,3.239554559309217296e+01,2.663918255828999992e+00,6.343399303368479281e+01,3.555793029446185360e-01
2.072000000000000000e+03,2.850000000000000000e+03,1.362700000000000000e+04,-5.927397223810000337e-01,-2.116535651370000104e-01,-7.770858317309999874e-01,1.409945258784716771e+02,2.255684367072297292e+01,6.580440109120000436e+00,1.002900881652841178e+02,4.953342672161160087e-01
2.072000000000000000e+03,2.994000000000000000e+03,1.362200000000000000e+04,6.033438287290000535e-01,-4.339684492340000199e-01,-6.690647273650000004e-01,1.319949209931218377e+02,1.726181453234456598e+01,7.100813335949999860e+00,2.587282225458476148e+01,7.371601352095903392e-01
2.072000000000000000e+03,3.225000000000000000e+03,1.362400000000000000e+04,9.444644097899999868e-02,6.214330883459999733e-01,-7.777536798340000113e-01,1.410553620862125115e+02,3.169010367976864373e+01,3.050248612628999823e+00,5.596903780593864042e+01,4.314151666714514666e-01
