# id,x,y,z,varphi1 [rad],phi [rad],varphi2 [rad],volume [um^3]
3.349000000000000000e+03,1.835700755979515009e+01,-6.523525205731195875e+00,4.033017301554860978e+01,3.799177640999999994e-01,7.940819999999999546e-01,2.840737563999999882e+00,1.024931090559478406e+02
3.350000000000000000e+03,1.253207258595449858e+01,-1.015169945084901393e+01,3.518014332445896031e+01,-7.567518987000000641e-02,8.311760000000000259e-01,-2.351077355999999785e+00,1.538518073940396391e+02
3.354000000000000000e+03,1.885245229556507240e+01,1.465884255678025383e+01,3.862635645327172540e+01,2.265771314999999841e+00,6.860169999999999879e-01,8.795229435000000429e-01,5.384172938115201390e+01
3.355000000000000000e+03,-1.524360362817420089e+01,-6.394670354058904493e-01,3.033837988439118405e+01,-2.461453897999999807e+00,8.198320000000000052e-01,-6.288039924999999641e-01,1.366229298162900818e+02
3.357000000000000000e+03,2.161117407307111105e+00,-3.668508929611795644e+00,3.424874214305310716e+01,-9.122714894000000241e-01,9.155140000000000500e-01,-2.262362038000000020e+00,1.682812564650112961e+02
3.358000000000000000e+03,-6.497568126418332035e+00,-5.835302105689717855e+00,3.377321861242492673e+01,-1.470262310999999933e+00,6.709540000000000504e-01,-2.150263730999999900e+00,1.094544771139904640e+02
3.360000000000000000e+03,-6.554402323448892176e+00,1.813686118889770782e+01,3.536373235859822017e+01,-7.096598531000000154e-01,8.860810000000000075e-01,-2.167658690000000110e+00,4.916394968326661541e+01
3.365000000000000000e+03,3.293739729701111951e+00,-1.591276718992705774e+01,3.838889809295735489e+01,-8.637375173000000350e-01,1.080489999999999950e+00,-2.554593769999999875e+00,2.506342253667061470e+01
3.368000000000000000e+03,4.678545370376834711e+00,-1.032374735951018430e+01,3.131082629454777333e+01,-1.352006172000000117e-01,7.644199999999999884e-01,2.584140242999999781e+00,4.542742260852160818e+00
3.369000000000000000e+03,-4.482066089583521595e+00,1.196478552291099184e+01,3.564087488645967028e+01,1.193444452000000044e+00,8.219899999999999984e-01,2.492576617000000105e+00,1.189358257330172535e+02
3.375000000000000000e+03,-1.969601215837726294e+00,-8.870523386335452898e+00,3.626404748272126000e+01,-2.200944478999999898e+00,6.962359999999999660e-01,-1.168385626000000066e+00,1.706239839343687947e+02
3.378000000000000000e+03,1.211277505249166353e+01,1.412698276779781281e+01,3.507439601767929815e+01,-2.235157953999999947e+00,9.187539999999999596e-01,-5.663847251000000416e-01,6.008196803718195156e+01
3.379000000000000000e+03,-2.842919004525573445e+00,1.698307074497875657e+00,2.542205685707589780e+01,-2.843130650999999842e-01,6.516229999999999523e-01,-2.458033249000000087e+00,6.293534803498301500e+01
3.382000000000000000e+03,-2.562487981350045185e+00,2.099940165954788185e+01,3.299887407963648656e+01,-6.946195697000000502e-01,9.145860000000000101e-01,-2.754847690000000071e+00,2.637496258396238957e+01
3.383000000000000000e+03,6.354932273832334388e+00,1.684592748719474642e+01,3.578692308679812584e+01,6.847775312999999642e-01,9.688120000000000065e-01,2.522934692999999839e+00,1.309713680418778665e+02
3.385000000000000000e+03,1.244236904302486346e+00,1.587493922621294828e+01,3.873723541380434199e+01,-2.374641763000000072e+00,1.006899999999999906e+00,-9.246422226999999605e-01,8.335426568778510159e+01
3.387000000000000000e+03,1.152754999195799890e+01,-1.555029201105067393e+01,4.015109558210307483e+01,-8.980777976999999856e-02,6.385809999999999542e-01,2.488065884000000061e+00,8.633552898781182705e+01
3.392000000000000000e+03,1.634596259908874316e+01,-5.196883598911796298e+00,3.258385370968913719e+01,-3.135041299000000059e+00,6.625290000000000346e-01,6.899656859999999670e-01,8.046008942934210495e+01
3.393000000000000000e+03,-1.075726574927385393e+01,7.573636569956256004e+00,3.361021054892678706e+01,-2.302872884000000120e+00,7.054660000000000375e-01,-6.565274722999999701e-01,4.240438449626280004e+01
3.399000000000000000e+03,2.129854068362035058e+00,7.982500649034442120e+00,3.599841443465393098e+01,-2.305211536999999922e+00,5.237619999999999498e-01,-7.727689120999999828e-01,6.206073033963783558e+01
3.400000000000000000e+03,1.307341121385201888e+01,6.621871638769809998e+00,3.626364801484255196e+01,2.815570859000000037e-01,8.805779999999999719e-01,2.713012936000000153e+00,7.078357728232984414e+01
3.415000000000000000e+03,1.162904771031952222e+01,1.939929957833511409e+01,3.658666782781445193e+01,-1.866734321000000030e+00,8.728470000000000395e-01,-7.896778193000000279e-01,2.674428673604024311e+02
3.416000000000000000e+03,-1.471147208906383774e+01,3.076042988758706631e+00,3.577648889810126320e+01,-1.554657549999999944e+00,7.577770000000000339e-01,-8.863771880999999908e-01,1.130827891871800119e+02
3.418000000000000000e+03,-1.961265834712521539e+01,1.277976946851430817e+01,3.674102507789040573e+01,-2.843237022999999919e+00,7.750129999999999519e-01,-6.215336420999999500e-01,5.212141317454791789e+01
3.422000000000000000e+03,1.318184938801937323e+00,-1.104691801631737391e+01,3.931540853382831813e+01,-2.068741371999999856e+00,7.968250000000000055e-01,-4.090416460999999893e-01,2.359654427125353493e+01
3.423000000000000000e+03,1.365822335438118529e+01,1.437701386779141366e+01,3.915393424374234854e+01,1.691449049999999898e+00,5.262989999999999613e-01,7.822180740999999937e-01,1.526265158944612388e+01
3.424000000000000000e+03,2.123916423939847320e+01,-2.924463534969073297e+00,3.500779218097323309e+01,8.849146801999999701e-01,8.988580000000000458e-01,2.816486836999999799e+00,3.634466950847775735e+01
3.425000000000000000e+03,3.640931808241131495e+00,-1.987498261954944212e+01,3.545439583220983337e+01,8.151797750999999481e-01,7.886929999999999774e-01,2.423077474999999925e+00,4.138081848861759227e+01
3.430000000000000000e+03,-1.960170628853870767e+01,-6.006879651315099267e+00,3.105680827967555047e+01,-1.592926881999999988e+00,4.991829999999999878e-01,-1.304164158000000073e+00,5.191308105963995700e+01
3.431000000000000000e+03,2.130844702861457662e+01,-1.261786497073262581e+01,3.683468220543591087e+01,6.420129183999999656e-01,7.083829999999999849e-01,2.414162355999999843e+00,3.766380149373870267e+01
3.433000000000000000e+03,2.615322513572587937e+00,3.195004181744208527e+00,3.984067087984091415e+01,1.360508961999999933e+00,6.483520000000000394e-01,1.195742902000000107e+00,2.150907073981527873e+01
3.436000000000000000e+03,-1.066809759557587967e+01,6.146676776757914240e+00,4.070037800920997739e+01,2.052510104000000002e+00,8.946220000000000283e-01,6.945086775000000046e-01,8.808167236126371336e+01
3.437000000000000000e+03,1.308320417083927900e+01,-2.945758820320109272e+00,3.805516640321368982e+01,7.829535892000000219e-01,6.431249999999999467e-01,1.895818438999999911e+00,2.152963440670862667e+02
3.441000000000000000e+03,-1.060719481899796790e+01,-1.183274115945626370e+01,3.366213610458573413e+01,-2.081260959999999827e+00,8.528189999999999937e-01,-4.626973723000000205e-01,2.524023831071533053e+01
3.446000000000000000e+03,-6.630468976367926537e+00,1.263442303025529156e+01,4.340792008776109157e+01,-3.129034655999999970e+00,6.841289999999999871e-01,-7.090783679000000062e-01,2.222272326844747781e+01
3.447000000000000000e+03,2.272312166288466440e+00,-8.782315895306066267e+00,3.218328761688277240e+01,5.131184374999999687e-01,7.487179999999999946e-01,2.070195506000000130e+00,7.143544705387265026e+01
3.448000000000000000e+03,9.965765962950641210e+00,-3.836811426474442399e+00,3.513024341797284222e+01,2.238907477999999784e+00,7.358869999999999578e-01,2.867412483999999817e-01,9.649778989179230848e+01
3.449000000000000000e+03,8.659200572706366117e+00,1.272851607982784117e+01,3.365858307757809342e+01,1.743771058000000096e+00,6.856590000000000185e-01,1.128064455999999938e+00,1.278851563982200332e+02
3.450000000000000000e+03,1.550331033146599680e+01,2.640437271848975254e+00,3.636721019788649301e+01,8.761136287999999883e-01,8.490280000000000049e-01,2.507748261999999784e+00,4.424175933939745420e+01
3.451000000000000000e+03,-2.107713662995491788e+01,1.456138583499221362e+01,3.045829653528017644e+01,5.735796109999999892e-01,8.867739999999999512e-01,2.048829145000000018e+00,2.747167965894729491e+01
3.452000000000000000e+03,-8.110141177169170490e+00,-4.621727660765298396e+00,3.103995442159289553e+01,-2.894972225000000066e+00,5.455830000000000402e-01,-7.618409185000000194e-01,2.905305840005171092e+01
3.458000000000000000e+03,-2.137316989875523987e+01,2.196988633719295336e+01,4.330605156010508949e+01,2.272448801999999990e+00,8.643560000000000132e-01,1.039196752000000057e+00,2.209508503475810812e+02
3.459000000000000000e+03,-9.686143532523040278e+00,-3.037680379660851582e+00,2.699348424587039474e+01,1.233995334000000055e+00,6.968990000000000462e-01,2.400575348999999914e+00,2.313322266850205722e+02
3.462000000000000000e+03,1.974270576736693883e+01,-5.506106642419001496e+00,3.690922562153136965e+01,-4.082755836999999999e-01,7.929850000000000509e-01,-2.256545147000000195e+00,4.414332588326779927e+01
3.464000000000000000e+03,1.567344433267824133e+00,2.096938105116776807e+00,3.651086092976012765e+01,-2.338987529999999815e+00,4.700340000000000074e-01,-4.879522673000000199e-01,3.893993560582437397e+01
3.465000000000000000e+03,-7.849766102465403073e+00,1.479534634748802802e+01,3.517916682341593315e+01,-2.191277101999999921e+00,8.518740000000000201e-01,-9.123209522999999876e-01,4.329185151345122762e+01
3.468000000000000000e+03,9.205559668441695820e+00,-8.503757781222645917e+00,3.517758940703008363e+01,9.078335642999999511e-01,7.403370000000000228e-01,2.439096478000000179e+00,1.070565111595572603e+02
3.477000000000000000e+03,1.812245401430356395e+01,-1.632560747042434812e+01,3.671220420830472619e+01,1.472177999999999987e+00,4.937030000000000030e-01,2.298121003999999967e+00,6.195159874333157290e+01
3.479000000000000000e+03,-6.628197455136513039e-01,-5.473277083744180871e+00,3.188346560157935272e+01,-8.917391680999999792e-01,8.101199999999999513e-01,-2.850215685999999859e+00,2.311851782095865726e+00
3.482000000000000000e+03,1.067850642989479404e+01,-1.599865764643549326e+01,2.639241726407348310e+01,-6.287856399000000263e-01,8.991379999999999928e-01,-2.636760234000000036e+00,2.237751256164302927e+00
3.484000000000000000e+03,8.234728033523825985e+00,1.446914956800651453e+01,3.879456106317315545e+01,-1.932966976999999975e+00,3.479709999999999748e-01,-1.324277174999999973e+00,2.095336342415288300e+01
3.489000000000000000e+03,2.046986917191698652e+01,-2.044586104305301522e+00,3.793238018476593254e+01,9.979525057000000476e-01,7.030079999999999663e-01,2.163123215999999793e+00,1.005584660933309671e+01
3.496000000000000000e+03,3.223834692163404014e+00,1.892050301218321096e+01,4.083309064760699414e+01,-1.659702693999999923e+00,6.403659999999999908e-01,-1.849677774000000108e+00,5.400541296908998845e+01
3.497000000000000000e+03,-1.780412682082166498e+01,-1.342194368377656843e+01,3.853870770653232825e+01,-1.229182508999999923e+00,6.588089999999999780e-01,-2.491171496000000207e+00,2.526362291446106312e+01
3.503000000000000000e+03,-2.193796087635115466e+00,-3.673610156387804082e+00,2.809032804291037522e+01,6.996433359999999491e-01,5.481460000000000221e-01,2.010221232000000136e+00,4.037359617540709600e+00
3.504000000000000000e+03,-6.865973114251346099e-02,-5.473298285624387249e-01,3.565195367843642060e+01,1.215646202000000065e+00,7.380210000000000381e-01,2.551601958000000003e+00,2.635564958461602991e+00
3.510000000000000000e+03,-1.719008612322932095e+01,1.393138650820645275e+01,3.332592136260828397e+01,2.085869389999999990e-01,7.466589999999999616e-01,-2.872823910999999786e+00,6.102781047759447830e+01
3.519000000000000000e+03,2.679623613535505822e+00,-1.567689791421727996e+01,2.589862709414597219e+01,-1.298577665999999908e+00,8.093559999999999643e-01,-2.234766610999999958e+00,2.000274715379551083e+01
3.520000000000000000e+03,2.118677440097225428e+01,4.546288131865008353e+00,3.250817190332813311e+01,-1.567984086000000055e+00,8.127609999999999557e-01,-2.115929433999999887e+00,7.155166393578296891e+01
3.522000000000000000e+03,1.236899616671498059e+01,-2.002267635100353615e+01,4.138106600124856271e+01,2.018683365999999868e+00,8.914360000000000062e-01,6.985911089999999879e-01,3.807240895265666580e+01
3.523000000000000000e+03,-3.483636140004087167e+00,-1.609630659742813563e+01,3.543726970700534196e+01,-1.172364143000000025e+00,8.207309999999999883e-01,-2.650846549999999802e+00,7.449806894077565289e+01
3.528000000000000000e+03,4.168957386868584081e+00,2.095270193191480246e+01,3.601587710152418964e+01,-1.797151079999999901e+00,5.720220000000000304e-01,-8.601111915000000385e-01,3.544165636253602258e+01
3.529000000000000000e+03,1.546145882390787563e+01,-1.632360965240357942e+01,3.269546219370188567e+01,2.291372706000000203e+00,8.669419999999999904e-01,9.557840342000000211e-01,4.858578288036924420e+01
3.531000000000000000e+03,1.717392852892555410e+01,-8.985105200538905379e+00,3.675159410095729129e+01,-2.182092980999999821e+00,8.505599999999999827e-01,-7.845485532999999512e-01,1.291712131736888125e+02
3.533000000000000000e+03,-1.597097425116739444e+01,-7.144856496306178251e+00,4.343720245506950306e+01,2.773386510999999999e+00,7.836290000000000200e-01,6.170844883999999642e-01,1.622494777737437488e+01
3.537000000000000000e+03,1.919636746120673720e+01,1.598042992100799076e+01,3.597355838534201666e+01,2.597501904000000028e+00,6.999990000000000379e-01,1.141611232000000031e+00,2.184603955292757860e+01
3.541000000000000000e+03,2.378100598804281374e-01,7.391495017251256350e+00,4.091871983505740928e+01,8.149100057999999480e-01,8.596019999999999772e-01,2.814484493999999781e+00,1.281345354741237053e+01
3.542000000000000000e+03,-8.595928986327193044e+00,-2.009822811016903543e+01,3.089347654759279749e+01,-1.644989256999999983e+00,7.262210000000000054e-01,-2.067747128999999795e+00,1.965817148609207976e+01
3.550000000000000000e+03,9.284604944402026661e+00,4.529130285051719440e+00,3.588970875278252493e+01,5.766617343000000062e-01,7.299050000000000260e-01,2.031793099999999797e+00,3.893467147523002581e+01
3.552000000000000000e+03,-1.196832050960835447e+00,5.765989654352752680e+00,3.806123905854462208e+01,2.329848724000000093e+00,8.923149999999999693e-01,9.948414167000000363e-01,1.112056978528842990e+02
3.553000000000000000e+03,1.644211062869140960e+01,-1.328547208499336563e+01,3.473476996897045410e+01,-8.948090522999999630e-01,8.667439999999999589e-01,-2.091258326000000167e+00,8.189981892484671278e+01
3.554000000000000000e+03,1.594559106935109050e+01,1.901153715874900740e+01,3.563063162990924582e+01,-3.006438183000000208e+00,5.825519999999999587e-01,-8.371967354999999555e-01,9.404907097916441217e+01
3.562000000000000000e+03,-1.887938473310269671e+01,7.126234755294287293e-01,3.183523422705868100e+01,-1.239209862999999912e+00,8.505690000000000195e-01,-2.528450225999999912e+00,2.999851100762083789e+01
3.564000000000000000e+03,-1.384808323854350043e+01,2.116217816554637920e+01,3.492973011394754934e+01,-2.543147074000000174e+00,8.274329999999999741e-01,-8.251755202999999650e-01,5.470489409098893674e+01
3.565000000000000000e+03,-1.294367332785594016e+01,-2.155084750539492688e+01,3.309750855090226196e+01,-1.853839392000000030e+00,7.476239999999999553e-01,-6.137045129000000543e-01,6.260158086883650697e+01
3.567000000000000000e+03,5.194458345911746378e+00,9.834444760721133605e+00,3.326027275332471334e+01,5.293776970000000359e-01,9.909430000000000183e-01,2.333416594000000011e+00,9.053606131469369700e+01
3.574000000000000000e+03,-9.026425535366206176e+00,-4.795330793086804100e+00,3.677250223036379850e+01,-1.267822943000000091e+00,8.237670000000000270e-01,-2.539194740000000117e+00,4.806446919550796792e+01
3.580000000000000000e+03,-1.404966241622705425e+01,-2.175325066417972053e+01,4.032549620360106957e+01,2.764863554999999806e+00,7.536289999999999933e-01,5.607982220999999656e-01,2.119484706903379845e+01
3.586000000000000000e+03,-1.267492362745178802e+01,-6.363927139503168240e-01,3.334221470167525325e+01,-1.841231543999999998e+00,7.882190000000000030e-01,-1.145249272000000040e+00,5.082593539384887293e+01
3.587000000000000000e+03,1.849230386106293267e+01,2.178474497062895665e+01,3.226202434374493322e+01,-2.087209328000000141e+00,7.014059999999999739e-01,-9.191796562999999809e-01,3.592409604865822104e+01
3.593000000000000000e+03,1.099925234271763230e+01,-9.546941447897333788e+00,2.877443120782477948e+01,2.835389808000000067e-01,8.879320000000000546e-01,2.604385972999999854e+00,2.013204243375712679e+02
3.595000000000000000e+03,-1.564230239770768804e+01,-1.797670846807618261e+01,3.619426299461184016e+01,4.290853007000000052e-01,9.057220000000000271e-01,2.156508489999999778e+00,1.659279647465529095e+01
3.596000000000000000e+03,1.494181008737461624e+01,-1.229322927681657340e+01,3.029565591876677288e+01,7.127283515000000236e-01,7.947999999999999510e-01,2.389261262999999857e+00,8.052881884814185298e+01
3.599000000000000000e+03,-1.764726144436640221e+00,-2.034959792754460395e+01,3.271356548354176397e+01,4.690993142000000060e-01,8.821179999999999577e-01,2.244397053000000142e+00,1.717136127846056581e+01
3.611000000000000000e+03,-6.970981767803259288e+00,-1.481875529742299413e+01,2.523843714672118210e+01,8.918525055999999562e-01,8.534389999999999477e-01,2.682959663000000106e+00,3.482282640190756950e+01
3.612000000000000000e+03,-1.330980388498387867e+01,1.715105169724170864e+01,3.475430598680109284e+01,2.574357087000000099e+00,8.293669999999999654e-01,7.986273218999999646e-01,7.396197372267112602e-01
3.616000000000000000e+03,-2.950002409773335721e+00,-5.249154034931127200e+00,3.175642960466696607e+01,1.035065453000000080e+00,8.679989999999999650e-01,2.346845608999999833e+00,1.053666140197290879e+01
3.619000000000000000e+03,-2.137745773812268979e+01,2.162278629959505150e+00,3.693309139175757849e+01,-1.566997717000000012e+00,6.499949999999999894e-01,-2.308097889999999985e+00,7.340199252995870438e+01
3.623000000000000000e+03,-1.960915956935205529e+01,1.535549460379799136e+01,3.155394113916587173e+01,2.841113133999999985e+00,7.450560000000000516e-01,9.585759112999999720e-01,5.634178514984673036e+00
3.626000000000000000e+03,1.671593315241238287e+01,1.292411824103890439e+01,2.674679010375060528e+01,1.813936903000000100e+00,6.476060000000000150e-01,1.192538753000000007e+00,6.581911515923110301e+01
3.630000000000000000e+03,7.596755468085861773e-01,1.869429674896051097e+01,3.726470483977376347e+01,1.789064774999999941e+00,5.889619999999999855e-01,9.014854267999999893e-01,3.460280950736644989e-01
3.635000000000000000e+03,1.894522226707937307e+01,-1.300501551342477491e+01,2.980427825176174039e+01,2.546861906999999814e+00,6.597979999999999956e-01,8.692913709999999794e-01,1.757460929961321128e+01
3.640000000000000000e+03,4.045494345796572411e+00,1.521028662306899903e+01,2.658043468590183167e+01,1.035170555999999964e+00,6.893580000000000263e-01,1.904828599000000011e+00,3.581094949883190104e+00
3.642000000000000000e+03,2.193457603446302073e+01,1.560963380524422561e+01,3.007512716871512382e+01,2.542184429000000190e+00,7.887039999999999607e-01,6.461575553999999721e-01,1.982266593656529352e+01
3.648000000000000000e+03,3.136163104126990842e+00,5.140529326956907452e-01,3.423359081505438439e+01,-1.273762913000000108e+00,6.894090000000000495e-01,-2.655948447000000101e+00,4.755144307473845977e+00
3.649000000000000000e+03,8.572060127852632050e+00,1.594182365863841078e+01,2.696078783289173231e+01,2.432091960999999802e+00,8.946800000000000308e-01,1.042919114000000036e+00,1.983839369608907610e+00
3.651000000000000000e+03,-2.347742882635504014e+00,7.228288691147245260e+00,3.521460258284800915e+01,7.281170220999999554e-01,7.061159999999999659e-01,2.256284083000000162e+00,7.356801188641289180e+00
3.653000000000000000e+03,5.896401653044189395e+00,2.189041848817637614e+01,3.843770701960809788e+01,-2.098408186999999980e+00,9.462399999999999700e-01,-8.851424033000000469e-01,7.858032553098915685e+01
3.655000000000000000e+03,1.805544642063876992e+01,-2.045639687911457116e+01,4.088637436322290597e+01,2.648056715000000061e-01,8.242599999999999927e-01,2.489241032999999881e+00,4.264367144799657439e+01
3.665000000000000000e+03,1.359741715289598529e+00,-4.698770533937754457e-01,3.829568057452561192e+01,-1.610834926999999972e+00,7.377690000000000081e-01,-9.437518716999999668e-01,8.485412240622621027e+01
3.667000000000000000e+03,-5.583446263959013223e+00,-4.726644906174001015e+00,3.758986700200555475e+01,-1.677468106000000070e+00,7.481119999999999992e-01,-1.797239542000000023e+00,4.698244594188487611e+00
3.674000000000000000e+03,2.119282971539354321e+01,1.432372511022038175e+01,4.124074993225263341e+01,-1.763649051000000023e+00,8.603300000000000392e-01,-9.868922253999999894e-01,1.367700895196243849e+01
3.680000000000000000e+03,1.532478494913976641e-01,-1.829307864490772673e+01,3.768720972429393612e+01,2.440771691000000132e+00,5.014189999999999481e-01,8.038873413999999551e-01,1.440235910476414460e+02
3.682000000000000000e+03,-3.502956116816678289e+00,-2.040414585500869293e+00,3.960539671282461427e+01,-1.974193931000000068e+00,8.571090000000000098e-01,-5.863157659000000077e-01,8.899495634550498835e+01
3.683000000000000000e+03,-4.432378219313808820e+00,-1.320751998088967261e+00,3.361715270681722956e+01,2.080924900999999938e+00,8.458949999999999525e-01,6.134222847000000423e-01,2.652918291620604805e+02
3.685000000000000000e+03,2.038929248737957778e+01,-5.693714142390987831e+00,3.295331616358021165e+01,5.000985838999999489e-01,7.516570000000000196e-01,2.682205539999999999e+00,1.785572557562016982e+01
3.689000000000000000e+03,1.338333483887927500e+01,6.032582604895187828e+00,4.468420505837883638e+01,2.245552637999999934e+00,6.058670000000000444e-01,7.529115556000000042e-01,8.718570772633218269e+01
3.694000000000000000e+03,-8.429361683850173037e+00,-8.569837246981023782e+00,3.831382179338557137e+01,-1.365193150000000077e+00,8.047600000000000309e-01,-2.407714469000000079e+00,2.195953185848100588e+02
3.696000000000000000e+03,1.125277087771418039e+01,7.748767975586939194e+00,3.243922725500098636e+01,5.476346020000000259e-01,9.225210000000000354e-01,2.447026758999999885e+00,3.159885839855443024e+01
3.697000000000000000e+03,7.531191512923441245e+00,-1.361190179703798009e+01,4.086592872206516347e+01,-5.128376877000000444e-01,9.073550000000000226e-01,-2.701261096000000084e+00,9.428219181960326978e+01
3.700000000000000000e+03,-4.127499936077517972e+00,-1.364142432029211705e+01,3.850660964530032260e+01,-1.549825733999999899e-01,7.885590000000000099e-01,2.736444828999999856e+00,9.536339823483677947e+01
3.705000000000000000e+03,2.307044429658954510e+00,-1.106702205427249197e+01,3.629835205208500071e+01,2.501646276999999752e-01,8.919249999999999678e-01,2.370656335000000059e+00,1.401941790766313432e+02
3.711000000000000000e+03,7.331766645541262228e+00,9.698695415494940519e+00,3.670662318033342331e+01,-1.223459575999999993e+00,8.566489999999999938e-01,-2.152899769999999879e+00,8.967918011386717581e+01
3.713000000000000000e+03,-1.439996446859364276e+01,-1.594668305670783859e+01,4.048690785310693485e+01,-5.932344491000000053e-01,8.119399999999999951e-01,-2.350978163999999815e+00,1.578516892206427826e+02
3.717000000000000000e+03,-3.695762014864834577e-01,6.726269119319317369e+00,4.271179985907544108e+01,2.280694100999999918e+00,7.944250000000000478e-01,4.565324966000000040e-01,7.313213243377231221e-02
3.720000000000000000e+03,-1.879493366727595571e+01,2.692932515345035083e-01,3.521790421745510002e+01,-1.968178009000000062e+00,6.252659999999999885e-01,-9.265692315000000345e-01,9.211252994277317896e+01
3.724000000000000000e+03,1.968808924026260954e+01,-1.423375107407762208e+01,4.133362804941057789e+01,-2.260098748999999962e+00,9.733039999999999470e-01,-8.123029014000000547e-01,3.712783755458361270e+02
3.725000000000000000e+03,2.679978811652893977e+00,6.819982832239268156e+00,3.894343192298434531e+01,-2.214125735000000095e+00,8.873039999999999816e-01,-5.812502213000000362e-01,5.987441642530964714e+01
3.728000000000000000e+03,1.230098392823045650e+01,1.856441852270419446e+01,4.212297024463087070e+01,2.109094633000000218e+00,6.708380000000000454e-01,8.632871105999999628e-01,4.412807792740808566e+01
3.735000000000000000e+03,4.912815540103922629e+00,-1.011681880085008700e+01,3.867416036591207984e+01,-2.015700759000000009e+00,8.261920000000000375e-01,-5.176639035000000222e-01,4.070963488808797592e+01
3.737000000000000000e+03,-1.931303684309331814e+01,-8.307916715424228826e+00,3.082314849815567115e+01,1.128287425999999982e+00,7.710650000000000004e-01,2.209480732999999919e+00,4.185852353519116775e+01
3.738000000000000000e+03,-1.013556102321195240e+01,2.603893787908907687e+00,3.462698161040481182e+01,-2.423532949999999797e+00,6.844829999999999526e-01,-7.407988825000000332e-01,4.897791671005472125e+01
3.740000000000000000e+03,2.004857268855958097e+01,1.491591886702672909e+01,4.685526176714586910e+01,2.477414886000000038e+00,8.948789999999999800e-01,1.055349520999999902e+00,1.625303025153443670e+01
3.741000000000000000e+03,-2.064297459729205997e+01,-1.118299338039281920e+01,3.690199538550356806e+01,2.543397277000000178e-01,7.177700000000000191e-01,-3.059611143000000144e+00,1.296197079353286874e+01
3.742000000000000000e+03,-5.224117854068996536e+00,1.689194661580801338e+01,4.213623273013160286e+01,2.096888438000000132e+00,7.059990000000000432e-01,9.714147942999999952e-01,6.213658275529142827e+01
3.749000000000000000e+03,2.127463334166115416e+01,-1.190307823508456053e+01,4.803835426111474760e+01,-1.150431941999999985e+00,8.573600000000000110e-01,-2.324616274999999899e+00,1.613944583931747729e+02
3.751000000000000000e+03,-1.613308480271802381e+01,-2.522448902171895657e+00,4.251537666861418785e+01,-2.201192192999999797e+00,6.981330000000000036e-01,-6.726175875000000026e-01,3.058687199651956234e+01
3.753000000000000000e+03,5.992249494124260778e+00,-2.153883584353590308e+01,3.630630263895982068e+01,-5.139125986999999451e-01,4.917610000000000037e-01,-2.495353249999999967e+00,7.310254408058521847e+01
3.757000000000000000e+03,1.331681550296874583e+01,-1.131022504506349868e+01,4.033954354381853591e+01,-8.718979599999999719e-01,9.229089999999999794e-01,-2.566156740999999908e+00,1.381571170721105091e+02
3.760000000000000000e+03,1.078956764748653718e+01,1.057811725428321026e+01,4.120050019155324605e+01,-2.828699997999999827e+00,6.822120000000000406e-01,3.895412349999999857e-01,3.229898105635364800e+02
3.763000000000000000e+03,2.167876005178086274e+01,4.651549421452235933e+00,4.464629100746456203e+01,8.011174175999999925e-01,8.208389999999999853e-01,2.349783121999999835e+00,2.158216866117694508e+02
3.765000000000000000e+03,1.438416775621577770e+01,8.979929576280659020e+00,3.434612064845949675e+01,2.423607753999999836e+00,8.107229999999999714e-01,6.270030222000000375e-01,6.077087049499431970e+01
3.766000000000000000e+03,1.494654561343592647e+01,1.374213520584354598e+01,4.434085691905352888e+01,1.369246895000000075e+00,6.955489999999999728e-01,1.056014494000000026e+00,1.995288688892039488e+02
3.770000000000000000e+03,-2.126195938147156905e+00,1.474150344028793036e+01,4.050414817164826076e+01,-1.116899191999999985e+00,9.303489999999999815e-01,-2.632604500999999875e+00,7.146666896276161651e+01
3.773000000000000000e+03,-4.702850304423701333e-01,-2.205989721115782398e+00,4.567465432086347477e+01,9.423632766999999744e-01,7.870200000000000529e-01,2.108500482000000176e+00,2.974549221771234642e+01
3.774000000000000000e+03,-1.466495852121180654e+01,-2.854164060183156160e+00,3.781154617505870874e+01,-2.164573788999999859e+00,7.095120000000000315e-01,-5.481612308000000100e-01,2.800747285808249742e+01
3.778000000000000000e+03,-2.019070506455958736e+01,1.738535401017933424e+01,3.428213477268424469e+01,-1.462201705000000018e+00,6.370670000000000499e-01,-2.398421122999999877e+00,5.710238446928072875e+01
3.781000000000000000e+03,1.547683688928088941e+01,1.740729462997779464e+01,4.259384301457321698e+01,-1.782991514999999971e+00,8.400229999999999642e-01,-1.020094456000000038e+00,4.449179830037004990e+01
3.783000000000000000e+03,-1.173103092061489860e+01,2.954096292068750351e+00,3.610778552667476049e+01,-1.576224553999999944e+00,7.643309999999999826e-01,-2.346508076000000109e+00,2.906074531396710459e+00
3.790000000000000000e+03,-2.628145892401103190e+00,-1.742440934317706436e+01,4.040942659875585719e+01,-1.640683431000000025e+00,5.744270000000000209e-01,-1.077679631000000082e+00,4.525757691076152867e+01
3.792000000000000000e+03,-6.950402923394998211e+00,-1.859134359648281887e+01,3.573943579528226877e+01,1.471611857000000023e-01,8.252749999999999808e-01,2.723744092000000006e+00,8.245161032084162400e+01
3.796000000000000000e+03,3.203945262050345910e+00,6.278859989530309882e+00,4.246784259757926350e+01,2.477156077000000067e+00,6.755999999999999783e-01,1.158223192999999984e+00,6.584615133220484040e+01
